PUMA,GISMATCH,GISJOIN,GEOID,STATEFIP,State,Name,JAN_AVG_TEMP_C,JULY_AVG_TEMP_C,AVG_TOT_PPT_MM,AVG_TOT_POP_M,AVG_TOT_PPT_M
0102600,102600,G01002600,0102600,01,Alabama,Baldwin County PUMA,10.020496226165255,27.57563559322034,1688.3770127118644,1.6883770127118645,1.6883770127118645
0400207,400207,G04000207,0400207,04,Arizona,Tucson City (Northwest) PUMA,11.386463512073863,31.05019864169034,281.5535333806818,0.2815535333806818,0.2815535333806818
0400209,400209,G04000209,0400209,04,Arizona,Tucson City (Southeast) PUMA,11.222429715670073,30.59069354717548,295.8949631911058,0.29589496319110575,0.29589496319110575
0400206,400206,G04000206,0400206,04,Arizona,Tucson City (Northeast) PUMA,11.28250961303711,30.79114990234375,300.2875244140625,0.3002875244140625,0.3002875244140625
0400203,400203,G04000203,0400203,04,Arizona,Pima County (North Central)--Oro Valley Town PUMA,9.306253390842015,28.04326171875,447.41710069444446,0.44741710069444446,0.44741710069444446
0400208,400208,G04000208,0400208,04,Arizona,Tucson City (South) PUMA,11.316481850363992,30.78391612659801,282.0166681463068,0.2820166681463068,0.2820166681463068
0400204,400204,G04000204,0400204,04,Arizona,Pima County (Northeast) PUMA,9.157664271763393,28.14841831752232,422.85412946428573,0.42285412946428574,0.42285412946428574
0400205,400205,G04000205,0400205,04,Arizona,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA,9.392886513157896,27.618924753289473,373.1635690789474,0.3731635690789474,0.3731635690789474
0400201,400201,G04000201,0400201,04,Arizona,Pima County (West) PUMA,11.230290056038426,30.965272615507775,268.65462031107046,0.26865462031107046,0.26865462031107046
0400900,400900,G04000900,0400900,04,Arizona,Cochise & Santa Cruz Counties--Sierra Vista City PUMA,7.438832450141674,25.75277558304272,378.7968341325196,0.37879683413251963,0.37879683413251963
0400700,400700,G04000700,0400700,04,Arizona,Yuma County--Yuma City PUMA,12.349680747897331,33.64802059164733,114.23229952146171,0.11423229952146172,0.11423229952146172
0400803,400803,G04000803,0400803,04,Arizona,Pinal County (North)--Apache Junction City PUMA,10.623181031482055,31.008397470606436,342.7383199257426,0.3427383199257426,0.3427383199257426
0400805,400805,G04000805,0400805,04,Arizona,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",10.5764892578125,30.85908474392361,305.7405815972222,0.3057405815972222,0.3057405815972222
0400807,400807,G04000807,0400807,04,Arizona,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA",11.533229222790949,32.697891971982756,212.09119073275863,0.21209119073275864,0.21209119073275864
0400202,400202,G04000202,0400202,04,Arizona,Tucson (West) & Marana Cities PUMA,11.366456873276654,31.157585592830884,282.8384650735294,0.2828384650735294,0.2828384650735294
0400800,400800,G04000800,0400800,04,Arizona,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA",6.071833384264025,25.956705561631498,427.0535576428204,0.4270535576428204,0.4270535576428204
0400134,400134,G04000134,0400134,04,Arizona,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,11.78233704229798,32.88174715909091,192.20749684343434,0.19220749684343436,0.19220749684343436
0400132,400132,G04000132,0400132,04,Arizona,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA",12.450838724772135,34.02820841471354,199.89362250434027,0.19989362250434028,0.19989362250434028
0400131,400131,G04000131,0400131,04,Arizona,Maricopa County--Surprise City (Central) PUMA,12.402726606889205,33.87983287464488,208.49864612926137,0.20849864612926136,0.20849864612926136
0400130,400130,G04000130,0400130,04,Arizona,Maricopa County--El Mirage City & Sun City PUMA,12.525458840762868,33.98178280101103,208.83797679227942,0.20883797679227942,0.20883797679227942
0400129,400129,G04000129,0400129,04,Arizona,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,12.083438328334264,32.725882393973215,265.74459402901783,0.26574459402901784,0.26574459402901784
0400111,400111,G04000111,0400111,04,Arizona,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,10.12780866951778,30.21123215247845,381.90133351293105,0.38190133351293104,0.38190133351293104
0400107,400107,G04000107,0400107,04,Arizona,Maricopa County--Chandler City (South) PUMA,12.224463722922586,33.45711447975852,209.76249556107953,0.20976249556107954,0.20976249556107954
0400133,400133,G04000133,0400133,04,Arizona,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,12.450438279371996,34.09355985201322,201.90114182692307,0.20190114182692306,0.20190114182692306
0400112,400112,G04000112,0400112,04,Arizona,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA",11.677536843039773,31.90022638494318,298.00046164772726,0.29800046164772725,0.29800046164772725
0400102,400102,G04000102,0400102,04,Arizona,Maricopa County--Mesa City (North Central) PUMA,12.540200233459473,33.50279235839844,233.62890625,0.23362890625,0.23362890625
0400101,400101,G04000101,0400101,04,Arizona,Maricopa County--Mesa City (East) PUMA,12.28696517944336,33.019775390625,248.303759765625,0.248303759765625,0.248303759765625
0400100,400100,G04000100,0400100,04,Arizona,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,12.061785125732422,33.065087890625,218.7031982421875,0.2187031982421875,0.2187031982421875
0400108,400108,G04000108,0400108,04,Arizona,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,12.64291042751736,33.73058742947049,207.88658311631946,0.20788658311631947,0.20788658311631947
0400120,400120,G04000120,0400120,04,Arizona,Phoenix City--Ahwatukee & South Mountain PUMA,12.66520601160386,33.771739286534924,198.94146369485293,0.19894146369485294,0.19894146369485294
0400121,400121,G04000121,0400121,04,Arizona,Phoenix (Southwest) & Tolleson Cities PUMA,12.647641633686266,34.09364399157072,201.59282483552633,0.20159282483552632,0.20159282483552632
0400124,400124,G04000124,0400124,04,Arizona,Maricopa County--Glendale City (South) PUMA,12.685474395751953,34.107696533203125,208.15283203125,0.20815283203125,0.20815283203125
0400127,400127,G04000127,0400127,04,Arizona,Maricopa County--Peoria City (South & Central) PUMA,12.640937218299278,33.998312143179085,211.94450495793268,0.21194450495793268,0.21194450495793268
0400126,400126,G04000126,0400126,04,Arizona,Maricopa County--Glendale City (North) PUMA,12.648263113839286,33.82941327776228,216.33769880022322,0.21633769880022322,0.21633769880022322
0400128,400128,G04000128,0400128,04,Arizona,Phoenix City (North) PUMA,12.555480194091796,33.55060729980469,228.252880859375,0.228252880859375,0.228252880859375
0400110,400110,G04000110,0400110,04,Arizona,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA,12.72585678100586,33.616146087646484,221.99041748046875,0.22199041748046874,0.22199041748046874
0400109,400109,G04000109,0400109,04,Arizona,Maricopa County--Tempe City (North) PUMA,12.837588840060764,33.8406982421875,212.50826009114584,0.21250826009114585,0.21250826009114585
0400106,400106,G04000106,0400106,04,Arizona,Maricopa County--Chandler City (Northeast) PUMA,12.569862365722656,33.648101806640625,210.4662322998047,0.21046623229980468,0.21046623229980468
0400119,400119,G04000119,0400119,04,Arizona,Phoenix City (South) PUMA,12.820336081764914,33.92265458540483,201.80224609375,0.20180224609375,0.20180224609375
0400123,400123,G04000123,0400123,04,Arizona,Phoenix City--Maryvale (West) PUMA,12.680399894714355,34.1090087890625,207.82937622070312,0.20782937622070313,0.20782937622070313
0400105,400105,G04000105,0400105,04,Arizona,Maricopa County--Gilbert Town (North) PUMA,12.429197947184244,33.462364196777344,218.2941691080729,0.2182941691080729,0.2182941691080729
0400115,400115,G04000115,0400115,04,Arizona,Phoenix City (Northwest Central) PUMA,12.623075485229492,33.545875549316406,223.73838806152344,0.22373838806152344,0.22373838806152344
0400114,400114,G04000114,0400114,04,Arizona,Phoenix City (Northeast Central) PUMA,12.636609649658203,33.49527587890625,223.7244873046875,0.2237244873046875,0.2237244873046875
0400113,400113,G04000113,0400113,04,Arizona,Phoenix City (Northeast) PUMA,12.615549723307291,33.41060892740885,227.34883626302084,0.22734883626302085,0.22734883626302085
0400117,400117,G04000117,0400117,04,Arizona,Phoenix City (East) PUMA,12.810377332899305,33.73377143012153,213.62346733940973,0.21362346733940973,0.21362346733940973
0400118,400118,G04000118,0400118,04,Arizona,Phoenix City--Downtown & Sky Harbor International Airport PUMA,12.902883676382212,34.02213698167067,205.0037560096154,0.20500375600961537,0.20500375600961537
0400103,400103,G04000103,0400103,04,Arizona,Maricopa County--Mesa City (West) PUMA,12.705299377441406,33.709251403808594,217.46063232421875,0.21746063232421875,0.21746063232421875
0400104,400104,G04000104,0400104,04,Arizona,Maricopa County--Mesa City (South Central) PUMA,12.456249237060547,33.44572448730469,229.88101196289062,0.22988101196289062,0.22988101196289062
0400122,400122,G04000122,0400122,04,Arizona,Phoenix City--Maryvale (East) PUMA,12.806949615478516,34.0599250793457,206.760498046875,0.206760498046875,0.206760498046875
0400116,400116,G04000116,0400116,04,Arizona,Phoenix City (Uptown) PUMA,12.824925422668457,33.88413619995117,210.40509033203125,0.21040509033203125,0.21040509033203125
0400125,400125,G04000125,0400125,04,Arizona,Phoenix City (West) PUMA,12.745613098144531,33.900238037109375,210.87167358398438,0.21087167358398437,0.21087167358398437
0501900,501900,G05001900,0501900,05,Arkansas,South Central Arkansas PUMA,6.282668269230769,27.654371995192307,1402.3871153846153,1.4023871153846152,1.4023871153846152
0502000,502000,G05002000,0502000,05,Arkansas,Southwest Arkansas PUMA,6.165660582614366,27.710094176364365,1377.4123194221509,1.3774123194221508,1.3774123194221508
0501800,501800,G05001800,0501800,05,Arkansas,Southeast Arkansas PUMA,6.1369213943561,27.709524081074036,1395.9092805005214,1.3959092805005213,1.3959092805005213
0501700,501700,G05001700,0501700,05,Arkansas,"Jefferson, Grant & Arkansas (Northwest) Counties PUMA",5.411832439365671,27.648970965485073,1355.8464552238806,1.3558464552238807,1.3558464552238807
0501600,501600,G05001600,0501600,05,Arkansas,"Garland, Hot Spring, Clark & Montgomery Counties PUMA",4.929726677164873,27.091858029598825,1452.8979941291584,1.4528979941291584,1.4528979941291584
0501100,501100,G05001100,0501100,05,Arkansas,Faulkner & Lonoke Counties PUMA,4.497058600957104,27.495221690498155,1308.5401291512915,1.3085401291512915,1.3085401291512915
0500900,500900,G05000900,0500900,05,Arkansas,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities PUMA",4.736118370378521,27.589725118287852,1322.6586707746478,1.3226586707746477,1.3226586707746477
0501000,501000,G05001000,0501000,05,Arkansas,Pulaski County (Central)--Little Rock City PUMA,4.817337472098214,27.69413016183036,1331.3723214285715,1.3313723214285715,1.3313723214285715
0501200,501200,G05001200,0501200,05,Arkansas,Saline County PUMA,4.855380929631295,27.248668643210433,1406.4165917266187,1.4064165917266187,1.4064165917266187
0602500,602500,G06002500,0602500,06,California,Imperial County--El Centro City PUMA,13.208788783082976,33.28239002145923,80.6948207260372,0.08069482072603719,0.08069482072603719
2200500,2200500,G22000500,2200500,22,Louisiana,North Delta Regional Planning & Development District 2--Northeast Louisiana PUMA,7.784836358232461,27.99927047307312,1468.679347826087,1.468679347826087,1.468679347826087
2200300,2200300,G22000300,2200300,22,Louisiana,Coordinating & Development Corporation 4--Northwest Louisiana PUMA,8.240354958298726,28.139376989894796,1432.2933277962347,1.4322933277962346,1.4322933277962346
2200100,2200100,G22000100,2200100,22,Louisiana,Coordinating & Development Corporation 1--Shreveport City (North) PUMA,7.721942652051694,28.42834586740654,1316.7511682242991,1.3167511682242992,1.3167511682242992
2200200,2200200,G22000200,2200200,22,Louisiana,Coordinating & Development Corporation 3--Bossier & Webster Parishes PUMA,7.650310733454014,28.280440167682926,1369.1204268292684,1.3691204268292683,1.3691204268292683
2200101,2200101,G22000101,2200101,22,Louisiana,Coordinating & Development Corporation 2--Shreveport City (South) PUMA,8.008257304152398,28.44838265196918,1351.30051369863,1.35130051369863,1.35130051369863
2200800,2200800,G22000800,2200800,22,Louisiana,Imperial Calcasieu Regional Planning & Development District 1 (North) PUMA,10.268539821794496,28.01413842944965,1593.2456088992974,1.5932456088992974,1.5932456088992974
2201600,2201600,G22001600,2201600,22,Louisiana,Capital Region Planning Commission 5--Ascension Parish PUMA,11.015781813401443,27.927411358173078,1639.2889423076922,1.6392889423076922,1.6392889423076922
2202000,2202000,G22002000,2202000,22,Louisiana,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA,11.938994755018626,28.139079314983444,1648.4457018272426,1.6484457018272427,1.6484457018272427
2201400,2201400,G22001400,2201400,22,Louisiana,Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West) PUMA,10.418078020100703,27.8235194213555,1613.1240409207162,1.6131240409207162,1.6131240409207162
2201900,2201900,G22001900,2201900,22,Louisiana,South Central Planning & Development Commission 1--River Parishes PUMA,11.669389889564043,28.29709201388889,1667.0690586419753,1.6670690586419752,1.6670690586419752
2200600,2200600,G22000600,2200600,22,Louisiana,Kisatchie Delta Regional Planning & Development District 1 PUMA,8.986078277191558,28.02316101866883,1490.5935064935065,1.4905935064935065,1.4905935064935065
2202500,2202500,G22002500,2202500,22,Louisiana,"Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes PUMA",12.241824494949494,28.394385258838383,1649.586113963039,1.649586113963039,1.649586113963039
2202200,2202200,G22002200,2202200,22,Louisiana,Regional Planning Commission 1--St. Tammany Parish (Northwest) PUMA,10.52514411407767,27.81085264335558,1642.959192961165,1.6429591929611649,1.6429591929611649
2202201,2202201,G22002201,2202201,22,Louisiana,Regional Planning Commission 2--St. Tammany Parish (Southeast) PUMA,10.950136021205358,27.991341727120535,1656.9966517857142,1.6569966517857142,1.6569966517857142
2202400,2202400,G22002400,2202400,22,Louisiana,Regional Planning Commission 6--New Orleans City (Northeast) PUMA,11.844085693359375,28.73722423206676,1666.515625,1.666515625,1.666515625
2200700,2200700,G22000700,2200700,22,Louisiana,Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes PUMA,9.424616552408128,28.060011831848552,1521.2821547884187,1.5212821547884188,1.5212821547884188
2201300,2201300,G22001300,2201300,22,Louisiana,"Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes PUMA",11.255554041505167,27.957876594799743,1602.9278468586388,1.6029278468586388,1.6029278468586388
2202402,2202402,G22002402,2202402,22,Louisiana,Regional Planning Commission 8--New Orleans City (South) PUMA,12.118477957589286,28.797212873186385,1704.9041573660713,1.7049041573660713,1.7049041573660713
2202401,2202401,G22002401,2202401,22,Louisiana,Regional Planning Commission 7--New Orleans City (Central) PUMA,12.172222561306423,28.963667127821182,1698.712131076389,1.6987121310763889,1.6987121310763889
2201700,2201700,G22001700,2201700,22,Louisiana,Capital Region Planning Commission 6--Livingston & St. Helena Parishes PUMA,10.362948099772135,27.738972981770832,1667.6927083333333,1.6676927083333333,1.6676927083333333
2201800,2201800,G22001800,2201800,22,Louisiana,Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA,10.1588820499253,27.73510061317231,1659.0007470119522,1.659000747011952,1.659000747011952
2202300,2202300,G22002300,2202300,22,Louisiana,Regional Planning Commission 3--Jefferson Parish (North) PUMA,12.105817906996784,28.888294893152572,1683.3028492647059,1.6833028492647057,1.6833028492647057
2201100,2201100,G22001100,2201100,22,Louisiana,Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA,10.861061324616392,28.120959253368262,1588.083645209581,1.588083645209581,1.588083645209581
2200900,2200900,G22000900,2200900,22,Louisiana,Imperial Calcasieu Regional Planning & Development District 2 (South) PUMA,10.935066561043124,28.222105368589745,1571.2749125874127,1.5712749125874128,1.5712749125874128
2201502,2201502,G22001502,2201502,22,Louisiana,Capital Region Planning Commission 4--East Baton Rouge Parish (North) PUMA,10.417692184448242,27.855058670043945,1639.0809326171875,1.6390809326171876,1.6390809326171876
2201500,2201500,G22001500,2201500,22,Louisiana,Capital Region Planning Commission 2--East Baton Rouge Parish (South) PUMA,10.69075927734375,27.903743489583334,1635.6158854166667,1.6356158854166667,1.6356158854166667
2201501,2201501,G22001501,2201501,22,Louisiana,Capital Region Planning Commission 3--Baton Rouge City PUMA,10.586652483258929,27.894708542596724,1646.583705357143,1.6465837053571428,1.6465837053571428
2200400,2200400,G22000400,2200400,22,Louisiana,North Delta Regional Planning & Development District 1--Ouachita Parish PUMA,7.771371023995536,28.130338396344865,1462.0571986607142,1.4620571986607143,1.4620571986607143
2201000,2201000,G22001000,2201000,22,Louisiana,Acadiana Regional Development District 1--St. Landry & Evangeline Parishes PUMA,10.423140431178435,28.108543803673665,1582.4002862595419,1.5824002862595419,1.5824002862595419
2202302,2202302,G22002302,2202302,22,Louisiana,Regional Planning Commission 5--Jefferson Parish (West Bank) PUMA,12.07802001953125,28.74255859375,1700.904375,1.7009043750000001,1.7009043750000001
2202301,2202301,G22002301,2202301,22,Louisiana,Regional Planning Commission 4--Jefferson Parish (Central) PUMA,12.158699729225852,28.973899147727273,1691.1530539772727,1.6911530539772728,1.6911530539772728
2201201,2201201,G22001201,2201201,22,Louisiana,Acadiana Regional Development District 4--Lafayette Parish (South) PUMA,10.98414794921875,27.97525146484375,1636.0440625,1.6360440625000001,1.6360440625000001
2201200,2201200,G22001200,2201200,22,Louisiana,Acadiana Regional Development District 3--Lafayette Parish (North) PUMA,10.91883050827753,28.022545224144345,1624.5879836309523,1.6245879836309522,1.6245879836309522
2202100,2202100,G22002100,2202100,22,Louisiana,South Central Planning & Development Commission 3--Terrebonne Parish PUMA,12.007271544574058,28.120418182791095,1628.781357020548,1.628781357020548,1.628781357020548
2801900,2801900,G28001900,2801900,28,Mississippi,"South Region--Pearl River, Hancock, George & Stone Counties PUMA",10.078815976251658,27.622010734416445,1667.7582891246684,1.6677582891246685,1.6677582891246685
2800700,2800700,G28000700,2800700,28,Mississippi,North Central Region PUMA,6.2650139130741715,27.01490140248494,1476.4615963855422,1.476461596385542,1.476461596385542
2801600,2801600,G28001600,2801600,28,Mississippi,Southwest Region PUMA,8.982773482868756,27.482632839721255,1576.7394018583043,1.5767394018583043,1.5767394018583043
2800800,2800800,G28000800,2800800,28,Mississippi,South Delta Region PUMA,6.6254374507097795,27.77223605086751,1428.1309148264984,1.4281309148264985,1.4281309148264985
2800400,2800400,G28000400,2800400,28,Mississippi,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties PUMA",5.480793324551841,26.968322280765506,1484.0893895348838,1.484089389534884,1.484089389534884
2800500,2800500,G28000500,2800500,28,Mississippi,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City PUMA",5.228152683803013,27.05214582170759,1485.8077566964287,1.4858077566964287,1.4858077566964287
2800200,2800200,G28000200,2800200,28,Mississippi,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA",4.454167273227226,26.516306369694618,1471.2160973084885,1.4712160973084885,1.4712160973084885
2801700,2801700,G28001700,2801700,28,Mississippi,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties PUMA",8.722489901678356,27.369641627004007,1550.5522294589177,1.5505522294589178,1.5505522294589178
2801500,2801500,G28001500,2801500,28,Mississippi,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City PUMA",7.649583805242234,27.11026488535503,1500.450351331361,1.500450351331361,1.500450351331361
2801400,2801400,G28001400,2801400,28,Mississippi,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties PUMA",7.53755703252447,27.106583911092986,1496.7903752039151,1.4967903752039151,1.4967903752039151
2800600,2800600,G28000600,2800600,28,Mississippi,"Golden Triangle Region--Starkville, Columbus & West Point Cities PUMA",6.483110411212914,27.178767179319372,1468.4821116928447,1.4684821116928446,1.4684821116928446
2801800,2801800,G28001800,2801800,28,Mississippi,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City PUMA",9.375831671921365,27.552757557492583,1593.9504821958458,1.5939504821958457,1.5939504821958457
2800300,2800300,G28000300,2800300,28,Mississippi,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA",5.199842520639406,27.256905197251772,1431.1088209219859,1.4311088209219858,1.4311088209219858
2802100,2802100,G28002100,2802100,28,Mississippi,South Region--Jackson County PUMA,10.357653211046765,27.568436202469407,1722.6410714285714,1.7226410714285714,1.7226410714285714
2801100,2801100,G28001100,2801100,28,Mississippi,Central Region--Jackson City (East & Central) PUMA,8.09455961339614,27.56819242589614,1451.5834099264705,1.4515834099264704,1.4515834099264704
2801000,2801000,G28001000,2801000,28,Mississippi,Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA,8.212451641376202,27.588961087740383,1472.791766826923,1.472791766826923,1.472791766826923
2801200,2801200,G28001200,2801200,28,Mississippi,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City PUMA",8.26452068172089,27.628609267979453,1498.8551369863014,1.4988551369863015,1.4988551369863015
2800100,2800100,G28000100,2800100,28,Mississippi,North Delta Region--DeSoto County--Southaven City PUMA,4.524877683080808,27.249901357323232,1416.6227904040404,1.4166227904040405,1.4166227904040405
2802000,2802000,G28002000,2802000,28,Mississippi,South Region--Harrison County--Gulfport & Biloxi Cities PUMA,10.544357167119566,27.757810377038044,1718.3771739130434,1.7183771739130433,1.7183771739130433
2800900,2800900,G28000900,2800900,28,Mississippi,Central Region--Madison & Yazoo Counties PUMA,7.614637102399554,27.52606898716518,1468.760044642857,1.468760044642857,1.468760044642857
2801300,2801300,G28001300,2801300,28,Mississippi,Central Region--Rankin & Simpson Counties PUMA,8.045340702451508,27.338113719019397,1496.762661637931,1.496762661637931,1.496762661637931
3501100,3501100,G35001100,3501100,35,New Mexico,Central Southeast New Mexico PUMA,4.194877538916417,24.645626869857892,359.3832273747195,0.3593832273747195,0.3593832273747195
3501200,3501200,G35001200,3501200,35,New Mexico,Far Southeast New Mexico PUMA,5.728889659749035,26.973787403474905,353.3344835907336,0.3533344835907336,0.3533344835907336
3500900,3500900,G35000900,3500900,35,New Mexico,Southwest New Mexico PUMA,2.7924993240926357,23.259291253428994,341.4111099388057,0.3414111099388057,0.3414111099388057
3501001,3501001,G35001001,3501001,35,New Mexico,Doña Ana County (Outer) PUMA,6.116083524042509,27.15434290824916,256.97948232323233,0.2569794823232323,0.2569794823232323
3501002,3501002,G35001002,3501002,35,New Mexico,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park PUMA",6.240583292643229,26.89447021484375,284.8966796875,0.2848966796875,0.2848966796875
3500802,3500802,G35000802,3500802,35,New Mexico,Albuquerque City (Near Northeast Heights) PUMA,2.137274980545044,25.038862228393555,271.17010498046875,0.27117010498046873,0.27117010498046873
3500801,3500801,G35000801,3500801,35,New Mexico,Albuquerque City (Far Northeast Heights) PUMA,1.0875331030951605,22.927459716796875,372.54503038194446,0.3725450303819445,0.3725450303819445
3500804,3500804,G35000804,3500804,35,New Mexico,Albuquerque City (Central) & Bernalillo County (North Valley) PUMA,2.2036832173665366,25.32727559407552,237.0155029296875,0.2370155029296875,0.2370155029296875
3500803,3500803,G35000803,3500803,35,New Mexico,Albuquerque City (Southeast Heights) PUMA,2.055996087881235,24.894427959735577,274.80880033052887,0.27480880033052885,0.27480880033052885
3500806,3500806,G35000806,3500806,35,New Mexico,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA,2.1215530844295727,25.18796494427849,238.81116440716912,0.23881116440716912,0.23881116440716912
3500805,3500805,G35000805,3500805,35,New Mexico,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA",1.6211362838745118,24.51447448730469,253.8312255859375,0.2538312255859375,0.2538312255859375
3500700,3500700,G35000700,3500700,35,New Mexico,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA",1.5820949009486607,24.064303152901786,303.60438058035714,0.30360438058035716,0.30360438058035716
4000701,4000701,G40000701,4000701,40,Oklahoma,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA",4.698369646713052,28.10892139515355,971.9900431861804,0.9719900431861804,0.9719900431861804
4000602,4000602,G40000602,4000602,40,Oklahoma,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA",4.462453502437428,28.542527648428404,811.1920838183935,0.8111920838183935,0.8111920838183935
4000702,4000702,G40000702,4000702,40,Oklahoma,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA",4.8587692840189876,28.030329064477847,1095.6880933544303,1.0956880933544304,1.0956880933544304
4000300,4000300,G40000300,4000300,40,Oklahoma,Southeast Oklahoma PUMA,4.591094700636062,27.546742487094395,1275.605825958702,1.2756058259587022,1.2756058259587022
4001002,4001002,G40001002,4001002,40,Oklahoma,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities PUMA,3.42877197265625,28.15774875217014,896.1585828993055,0.8961585828993055,0.8961585828993055
4001003,4001003,G40001003,4001003,40,Oklahoma,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities PUMA,3.3876358423477564,28.093690529847755,911.5901442307693,0.9115901442307692,0.9115901442307692
4001006,4001006,G40001006,4001006,40,Oklahoma,Oklahoma County (Central)--Oklahoma City (Central) PUMA,3.4966001008686267,28.15991853412829,914.5494449013158,0.9145494449013158,0.9145494449013158
4001004,4001004,G40001004,4001004,40,Oklahoma,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA",3.514008955522017,27.990749289772726,932.3752130681818,0.9323752130681818,0.9323752130681818
4001001,4001001,G40001001,4001001,40,Oklahoma,Oklahoma County (Southwest)--Oklahoma City (West Central) PUMA,3.4905810356140137,28.144275665283203,912.4799194335938,0.9124799194335937,0.9124799194335937
4001005,4001005,G40001005,4001005,40,Oklahoma,Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA,3.56777587890625,28.01640625,942.940546875,0.942940546875,0.942940546875
4000900,4000900,G40000900,4000900,40,Oklahoma,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA",3.812493518390487,27.910856263827434,952.1895049778761,0.9521895049778761,0.9521895049778761
4000601,4000601,G40000601,4000601,40,Oklahoma,Comanche County (Central)--Lawton City PUMA,4.496580253527003,28.740028159132283,794.8483009708738,0.7948483009708738,0.7948483009708738
4000800,4000800,G40000800,4000800,40,Oklahoma,Canadian County--Oklahoma City (West) PUMA,3.1917903438495223,27.912992635350317,853.1377388535032,0.8531377388535032,0.8531377388535032
4001101,4001101,G40001101,4001101,40,Oklahoma,"Grady, McClain & Pottawatomie (South) Counties PUMA",3.859491762907609,27.953905188519023,919.6745923913044,0.9196745923913043,0.9196745923913043
4703202,4703202,G47003202,4703202,47,Tennessee,Memphis City (Central Midtown) PUMA,4.417400013316762,27.54311024058949,1405.4222301136363,1.4054222301136363,1.4054222301136363
4703203,4703203,G47003203,4703203,47,Tennessee,Memphis (North) & Bartlett (Southwest) Cities PUMA,4.3552374839782715,27.54892921447754,1393.4365234375,1.3934365234375,1.3934365234375
4703207,4703207,G47003207,4703207,47,Tennessee,Memphis City (Southeast) PUMA,4.447669102595403,27.440939096304085,1419.5459735576924,1.4195459735576923,1.4195459735576923
4703205,4703205,G47003205,4703205,47,Tennessee,"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA",4.3824900965536795,27.40576368762601,1406.765877016129,1.406765877016129,1.406765877016129
4703206,4703206,G47003206,4703206,47,Tennessee,Shelby County (Southeast)--Collierville Town & Germantown City PUMA,4.412158619273793,27.317737926136363,1425.3473011363637,1.4253473011363638,1.4253473011363638
4703204,4703204,G47003204,4703204,47,Tennessee,Shelby County (North)--Bartlett (North & East) & Millington Cities PUMA,4.240735735212054,27.498311941964285,1377.560044642857,1.377560044642857,1.377560044642857
