,MIGPUMA,JAN_AVG_TEMP_C,JULY_AVG_TEMP_C,AVG_TOT_PPT_M
312,2100900,1.7014349168346774,23.57227507560484,1.3806975806451611
313,2101000,1.2805997614274944,23.66922586006031,1.284051260964912
314,2101100,1.1950545110622375,23.949577096463585,1.2281992296918767
315,2101290,1.0722347065866888,24.840063561702426,1.302596676556968
316,2101400,1.1825688229331488,25.648482001582277,1.2498818037974686
317,2101500,1.0955365677954445,25.565794179137324,1.2600162852112675
318,2101690,0.41065509711248316,24.828854223253895,1.273570791343641
319,2101700,1.1913111185646568,25.630705305317658,1.2639682150118958
320,2101900,0.4683969474721089,24.462867610375763,1.2736997363459603
321,2102000,0.4739078868519176,24.569226444128788,1.2751273674242425
322,2102100,1.0609671698676215,24.41889105902778,1.3047094618055555
323,2102200,0.7830125655250988,24.130194302262932,1.2801271551724138
324,2102300,0.19238167682676824,24.35085430582061,1.248425572519084
325,2102400,-0.460465826639315,24.495446181878812,1.1769565548780487
326,2102500,-0.49391549209068564,24.438910122575432,1.179586880387931
327,2102600,-0.12629960477352142,24.459440231323242,1.205926025390625
328,2102700,0.1694033632184019,24.11855855507426,1.2422200495049505
329,2102800,0.24853027758955143,23.906618702168366,1.1874049744897959
330,2200100,7.865588195878447,28.43839842599522,1.3340847537851703
331,2200200,7.650310733454014,28.28044016768293,1.3691204268292683
332,2200300,8.240354958298726,28.139376989894796,1.4322933277962346
333,2200400,7.771371023995535,28.130338396344865,1.4620571986607143
334,2200500,7.784836358232461,27.99927047307312,1.468679347826087
335,2200600,8.98607827719156,28.02316101866883,1.4905935064935065
336,2200700,9.424616552408128,28.060011831848552,1.521282154788419
337,2200890,10.60956261892916,28.120542963762915,1.5820044870206442
338,2201000,10.423140431178435,28.108543803673665,1.5824002862595419
339,2201100,10.861061324616392,28.120959253368262,1.588083645209581
340,2201200,10.951792975755778,27.99867841337519,1.6303692974991588
341,2201300,11.255554041505167,27.957876594799743,1.6029278468586388
342,2201400,10.418078020100703,27.8235194213555,1.6131240409207162
343,2201500,10.567198966599515,27.885495095044167,1.6410127009952515
344,2201600,11.015781813401443,27.927411358173078,1.6392889423076922
345,2201700,10.362948099772135,27.738972981770832,1.6676927083333333
346,2201800,10.1588820499253,27.73510061317231,1.659000747011952
347,2201900,11.669389889564043,28.29709201388889,1.6670690586419752
348,2202000,11.938994755018626,28.139079314983444,1.6484457018272427
349,2202100,12.007271544574058,28.120418182791095,1.628781357020548
350,2202200,10.721711279319363,27.894332415458837,1.649451795389732
351,2202390,12.14607468540503,28.754697422060833,1.6820718804682375
352,2202400,12.03316733086955,28.826671241098513,1.6887050550745701
353,2300100,-10.601759383378017,18.699400971849865,1.1546649678111587
354,2300200,-10.592152222161333,18.566882329570365,1.1902270933800965
355,2300300,-9.366331792318634,19.693289918207682,1.162356952347084
356,2300400,-7.315651745053392,20.476415279522612,1.1874267430904522
357,2300500,-6.236661962059002,19.43906345042579,1.2354629742962056
358,2300600,-7.043745369746767,20.53966864224138,1.245516433189655
359,2300790,-5.632064915158641,20.577685833195137,1.2573158926866386
360,2400100,-2.376658170417165,21.460136158044257,1.1638523474880382
361,2400200,-0.23747670071796304,24.057325640928397,1.0656670964805826
362,2400300,0.08542587369898198,24.47691667619747,1.1429223634050736
363,2400400,-0.010448942793176529,24.454618413397608,1.1647058676861701
364,2400500,1.100402040811633,25.459696220166574,1.2195078886608064
365,2400600,0.802981392213107,25.1522950270694,1.2300110439222562
366,2400700,0.47780516208746493,24.85365491035657,1.2185106169871796
367,2400800,1.462924323507318,25.86289032612126,1.2131414226586776
368,2400900,0.8033705350412516,25.04409911254965,1.1875712808412848
369,2401000,0.9824113000720681,25.109547806282304,1.1588993403618644
370,2401100,1.5850249098612577,25.696804783346806,1.1653610814641389
371,2401200,1.654758208042005,25.830980125980094,1.191910180862846
372,2401300,2.148214910448212,25.813803761275775,1.1955812661082474
373,2401400,3.037435531616211,25.72330093383789,1.18581396484375
374,2401500,2.553203667534722,25.742854817708334,1.1774020833333334
375,2401600,2.112239621720224,25.655393204599058,1.1564254864386792
376,2500100,-5.845990498860677,20.112462361653645,1.29763330078125
377,2500290,-4.2293893496297486,22.08742333527278,1.243628684468624
378,2500390,-2.62129312318657,22.489637477782573,1.244732636844251
379,2503300,-1.8123979939968795,22.926231275640227,1.2371610154352048
380,2504790,-0.1606369342916039,21.869677153500344,1.2264776620017268
381,2600100,-9.990018108146874,18.496526283706253,0.8158844163312249
382,2600200,-8.492419345773381,18.81909940797362,0.8483412912912913
383,2600300,-7.2921310328025895,19.767421214323466,0.813194708994709
384,2600400,-6.903092600743349,19.781758912852112,0.8662924177115988
385,2600500,-5.51898534164816,20.298820689244923,0.8700183217005076
386,2600600,-5.433349609375,20.57445136467275,0.9297498658798283
387,2600700,-4.396936668539947,21.21473549896816,0.9360066332547169
388,2600800,-4.084574747892547,21.68611490017803,0.9735007169708053
389,2600900,-4.125487129643278,21.770383438974058,1.004399960691824
390,2601000,-4.755784930596033,21.686048392476543,0.969123752315198
391,2601100,-5.960743120521497,20.87743207603503,0.9164019373673036
392,2601200,-6.044552209242335,20.95944501768868,0.8737731918238995
393,2601300,-6.767120046713917,20.289924291237114,0.8217465206185567
394,2601400,-5.390728877140925,21.585411658653847,0.8346871995192308
395,2601500,-5.224955480238971,21.746467141544116,0.8410500919117647
396,2601600,-5.371976374624248,21.149772200651302,0.8251152973790323
397,2601700,-5.1216070064455606,21.62778267581461,0.8412555014638871
398,2601800,-5.004344526714857,21.567420440003527,0.8828377833154499
399,2601900,-5.061908224354619,21.657961107336956,0.8974520380434784
400,2602000,-4.654171199235232,21.907061741824894,0.965346782700422
401,2602100,-4.376357427318397,22.141171924546406,0.9900108128490286
402,2602200,-4.585130901427931,22.100798538427032,0.9780923295454546
403,2602300,-4.177773189984159,22.180043022753456,1.0090719326036865
404,2602400,-3.8571514423076922,22.38799015925481,1.0025487379807692
405,2602500,-4.5841798710643795,22.12119103912124,0.9244270441729323
406,2602600,-4.825065104166667,21.78347439236111,0.9079396412037035
407,2602700,-4.418773701360989,22.199589662069403,0.8938795225649905
408,2602800,-4.9453779296875,21.77125,0.856241125
409,2602900,-4.516531372050849,22.335262997443852,0.8541053381555425
410,2603000,-3.7995466872543187,22.924093606820733,0.8691462401574452
411,2603100,-4.638142650912267,21.76182944730202,0.8577503955696202
412,2603200,-3.598762727579304,23.153484683562993,0.8822803025199328
413,2603300,-3.8123025645380437,22.772280485733695,0.8804737723214285
414,2700100,-14.67451077063107,20.03713887203344,0.6094056769147789
415,2700200,-14.29716598731884,19.700663496376812,0.6533776811594203
416,2700390,-13.046369745154486,18.9901831225317,0.7425719669168733
417,2700600,-11.613635647681452,20.577871551961145,0.8006467192082112
418,2700700,-12.464676111205723,20.660115005534742,0.7220925579019074
419,2700800,-12.148477740986019,21.362436189293597,0.6662561626195732
420,2700900,-11.352118549822064,21.572302115769574,0.7367849755338078
421,2701000,-11.071890419407895,21.482687859786186,0.7661702302631579
422,2701100,-9.796549350767993,22.269647500315628,0.8323412280161967
423,2701200,-9.567899507620742,22.346246376109868,0.8581764337035749
424,2701300,-9.282329391580001,22.837545936430924,0.8636329265967208
